Match_ID,Over_Number,Ball_Number,Runs_Batter,Runs_Extras,Runs_Total,Is_Wide,Is_NoBall,Byes,LegByes,Is_Wicket,Dismissal_Kind,Substitution_Event,Batting_Team_ID,Batter_ID,Bowler_ID,Player_Out_ID
1473507,12,6,1,0,1,0,0,0,0,0,,0,10,105,185,
1473507,13,1,1,0,1,0,0,0,0,0,,0,10,105,186,
1473507,13,2,3,0,3,0,0,0,0,0,,0,10,63,186,
1473507,13,3,6,0,6,0,0,0,0,0,,0,10,105,186,
1473507,13,4,4,0,4,0,0,0,0,0,,0,10,105,186,
1473507,13,5,1,0,1,0,0,0,0,0,,0,10,105,186,
1473507,13,6,2,0,2,0,0,0,0,0,,0,10,63,186,
1473507,14,1,4,0,4,0,0,0,0,0,,0,10,105,129,
1473507,14,2,2,0,2,0,0,0,0,0,,0,10,105,129,
1473507,14,3,6,0,6,0,0,0,0,0,,0,10,105,129,
1473507,14,4,4,0,4,0,0,0,0,0,,0,10,105,129,
1473507,14,5,1,0,1,0,0,0,0,0,,0,10,105,129,
1473507,14,6,4,0,4,0,0,0,0,0,,0,10,63,129,
1473507,15,1,1,0,1,0,0,0,0,0,,0,10,105,125,
1473507,15,2,1,0,1,0,0,0,0,0,,0,10,63,125,
1473507,15,3,0,1,1,1,0,0,0,0,,0,10,105,125,
1473507,15,4,4,0,4,0,0,0,0,0,,0,10,105,125,
1473507,15,5,4,0,4,0,0,0,0,0,,0,10,105,125,
1473507,15,6,0,0,0,0,0,0,0,0,,0,10,105,125,
1473507,15,7,1,0,1,0,0,0,0,0,,0,10,105,125,
1473507,16,1,0,1,1,0,1,0,0,0,,0,10,105,146,
1473507,16,2,6,0,6,0,0,0,0,0,,0,10,105,146,
1473507,16,3,1,0,1,0,0,0,0,0,,0,10,105,146,
1473507,16,4,1,0,1,0,0,0,0,0,,0,10,63,146,
1473507,16,5,0,0,0,0,0,0,0,0,,0,10,105,146,
1473507,16,6,1,0,1,0,0,0,0,0,,0,10,105,146,
1473507,16,7,1,0,1,0,0,0,0,0,,0,10,63,146,
1473507,17,1,1,0,1,0,0,0,0,0,,0,10,63,186,
1473507,17,2,4,0,4,0,0,0,0,0,,0,10,105,186,
1473507,17,3,0,0,0,0,0,0,0,0,,0,10,105,186,
1473507,17,4,4,0,4,0,0,0,0,0,,0,10,105,186,
1473507,17,5,6,0,6,0,0,0,0,0,,0,10,105,186,
1473507,17,6,6,0,6,0,0,0,0,0,,0,10,105,186,
1473507,18,1,1,0,1,0,0,0,0,0,,0,10,63,43,
1473507,18,2,2,0,2,0,0,0,0,0,,0,10,105,43,
1473507,18,3,0,0,0,0,0,0,0,0,,0,10,105,43,
1473507,18,4,6,0,6,0,0,0,0,0,,0,10,105,43,
1473469,0,1,0,0,0,0,0,0,0,0,,0,8,100,136,
1473469,0,2,0,0,0,0,0,0,0,0,,0,8,100,136,
1473469,0,3,4,0,4,0,0,0,0,0,,0,8,100,136,
1473469,0,4,4,0,4,0,0,0,0,0,,0,8,100,136,
1473469,0,5,1,0,1,0,0,0,0,0,,0,8,100,136,
1473469,0,6,1,0,1,0,0,0,0,0,,0,8,28,136,
1473469,1,1,4,0,4,0,0,0,0,0,,0,8,28,138,
1473469,1,2,4,0,4,0,0,0,0,0,,0,8,28,138,
1473469,1,3,6,0,6,0,0,0,0,0,,0,8,28,138,
1473469,1,4,4,0,4,0,0,0,0,0,,0,8,28,138,
1473469,1,5,4,0,4,0,0,0,0,0,,0,8,28,138,
1473469,1,6,1,0,1,0,0,0,0,0,,0,8,28,138,
1473469,2,1,0,0,0,0,0,0,0,0,,0,8,28,136,
1473469,2,2,1,0,1,0,0,0,0,0,,0,8,28,136,
1473469,2,3,0,0,0,0,0,0,0,1,caught,0,8,100,136,100.0
1473469,2,4,0,0,0,0,0,0,0,0,,0,8,29,136,
1473469,2,5,0,0,0,0,0,0,0,0,,0,8,29,136,
1473469,2,6,0,0,0,0,0,0,0,0,,0,8,29,136,
1473469,3,1,0,0,0,0,0,0,0,1,run out,0,8,28,139,29.0
1473469,3,2,0,0,0,0,0,0,0,0,,0,8,28,139,
1473469,3,3,1,0,1,0,0,0,0,0,,0,8,28,139,
1473469,3,4,0,0,0,0,0,0,0,0,,0,8,31,139,
1473469,3,5,1,0,1,0,0,0,0,0,,0,8,31,139,
1473469,3,6,1,0,1,0,0,0,0,0,,0,8,28,139,
1473469,4,1,1,0,1,0,0,0,0,0,,0,8,28,137,
1473469,4,2,0,0,0,0,0,0,0,0,,0,8,31,137,
1473469,4,3,0,0,0,0,0,0,0,0,,0,8,31,137,
1473469,4,4,4,0,4,0,0,0,0,0,,0,8,31,137,
1473469,4,5,0,0,0,0,0,0,0,0,,0,8,31,137,
1473469,4,6,0,0,0,0,0,0,0,0,,0,8,31,137,
1473469,5,1,0,0,0,0,0,0,0,0,,0,8,28,139,
1473469,5,2,1,0,1,0,0,0,0,0,,0,8,28,139,
1473469,5,3,0,0,0,0,0,0,0,0,,0,8,31,139,
1473469,5,4,1,0,1,0,0,0,0,0,,0,8,31,139,
1473469,5,5,1,0,1,0,0,0,0,0,,0,8,28,139,
1473469,5,6,1,0,1,0,0,0,0,0,,0,8,31,139,
1473469,6,1,1,0,1,0,0,0,0,0,,0,8,31,138,
1473469,6,2,1,0,1,0,0,0,0,0,,0,8,28,138,
1473469,6,3,0,0,0,0,0,0,0,0,,0,8,31,138,
1473469,6,4,6,0,6,0,0,0,0,0,,0,8,31,138,
1473469,6,5,1,0,1,0,0,0,0,0,,0,8,31,138,
1473469,6,6,1,0,1,0,0,0,0,0,,0,8,28,138,
1473469,7,1,1,0,1,0,0,0,0,0,,0,8,28,134,
1473469,7,2,0,0,0,0,0,0,0,0,,0,8,31,134,
1473469,7,3,1,0,1,0,0,0,0,0,,0,8,31,134,
1473469,7,4,1,0,1,0,0,0,0,0,,0,8,28,134,
1473469,7,5,0,0,0,0,0,0,0,0,,0,8,31,134,
1473469,7,6,1,0,1,0,0,0,0,0,,0,8,31,134,
1473469,8,1,2,0,2,0,0,0,0,0,,0,8,31,137,
1473469,8,2,4,0,4,0,0,0,0,0,,0,8,31,137,
1473469,8,3,1,0,1,0,0,0,0,0,,0,8,31,137,
1473469,8,4,1,0,1,0,0,0,0,0,,0,8,28,137,
1473469,8,5,1,0,1,0,0,0,0,0,,0,8,31,137,
1473469,8,6,0,0,0,0,0,0,0,0,,0,8,28,137,
1473469,9,1,1,0,1,0,0,0,0,0,,0,8,31,134,
1473469,9,2,0,0,0,0,0,0,0,0,,0,8,28,134,
1473469,9,3,1,0,1,0,0,0,0,0,,0,8,28,134,
1473469,9,4,1,0,1,0,0,0,0,0,,0,8,31,134,
1473469,9,5,0,0,0,0,0,0,0,0,,0,8,28,134,
1473469,9,6,4,0,4,0,0,0,0,0,,0,8,28,134,
1473469,10,1,1,0,1,0,0,0,0,0,,0,8,31,137,
1473469,10,2,1,0,1,0,0,0,0,0,,0,8,28,137,
1473469,10,3,6,0,6,0,0,0,0,0,,0,8,31,137,
1473469,10,4,1,0,1,0,0,0,0,0,,0,8,31,137,
1473469,10,5,0,0,0,0,0,0,0,0,,0,8,28,137,
1473469,10,6,1,0,1,0,0,0,0,0,,0,8,28,137,
1473469,11,1,1,0,1,0,0,0,0,0,,0,8,28,14,
1473469,11,2,0,0,0,0,0,0,0,0,,0,8,31,14,
1473469,11,3,1,0,1,0,0,0,0,0,,0,8,31,14,
1473469,11,4,1,0,1,0,0,0,0,0,,0,8,28,14,
1473469,11,5,1,0,1,0,0,0,0,0,,0,8,31,14,
1473469,11,6,2,0,2,0,0,0,0,0,,0,8,28,14,
1473469,12,1,1,0,1,0,0,0,0,0,,0,8,31,136,
1473469,12,2,2,0,2,0,0,0,0,0,,0,8,28,136,
1473469,12,3,1,0,1,0,0,0,0,0,,0,8,28,136,
1473469,12,4,0,1,1,1,0,0,0,0,,0,8,31,136,
1473469,12,5,0,0,0,0,0,0,0,1,caught,0,8,31,136,31.0
1473469,12,6,1,0,1,0,0,0,0,0,,0,8,33,136,
1473469,12,7,0,0,0,0,0,0,0,0,,0,8,28,136,
1473469,13,1,0,0,0,0,0,0,0,0,,0,8,33,134,
1473469,13,2,0,0,0,0,0,0,0,0,,0,8,33,134,
1473469,13,3,6,0,6,0,0,0,0,0,,0,8,33,134,
1473469,13,4,1,0,1,0,0,0,0,0,,0,8,33,134,
1473469,13,5,0,0,0,0,0,0,0,1,caught,0,8,28,134,28.0
1473469,13,6,1,0,1,0,0,0,0,0,,0,8,32,134,
1473469,14,1,1,0,1,0,0,0,0,0,,0,8,32,138,
1473469,14,2,1,0,1,0,0,0,0,0,,0,8,33,138,
1473469,14,3,1,0,1,0,0,0,0,0,,0,8,32,138,
1473469,14,4,1,0,1,0,0,0,0,0,,0,8,33,138,
1473469,14,5,0,0,0,0,0,0,0,0,,0,8,32,138,
1473469,14,6,1,0,1,0,0,0,0,0,,0,8,32,138,
1473469,15,1,4,0,4,0,0,0,0,0,,0,8,32,134,
1473469,15,2,4,0,4,0,0,0,0,0,,0,8,32,134,
1473469,15,3,6,0,6,0,0,0,0,0,,0,8,32,134,
1473469,15,4,1,0,1,0,0,0,0,0,,0,8,32,134,
1473469,15,5,2,0,2,0,0,0,0,0,,0,8,33,134,
1473469,15,6,2,0,2,0,0,0,0,0,,0,8,33,134,
1473469,16,1,6,0,6,0,0,0,0,0,,0,8,32,137,
1473469,16,2,1,0,1,0,0,0,0,0,,0,8,32,137,
1473469,16,3,1,0,1,0,0,0,0,0,,0,8,33,137,
1473469,16,4,4,0,4,0,0,0,0,0,,0,8,32,137,
1473469,16,5,4,0,4,0,0,0,0,0,,0,8,32,137,
1473469,16,6,0,0,0,0,0,0,0,1,caught,0,8,32,137,32.0
1473469,17,1,1,0,1,0,0,0,0,0,,0,8,33,139,
1473469,17,2,1,0,1,0,0,0,0,0,,0,8,35,139,
1473469,17,3,1,0,1,0,0,0,0,0,,0,8,33,139,
1473469,17,4,0,0,0,0,0,0,0,0,,0,8,35,139,
1473469,17,5,0,1,1,1,0,0,0,0,,0,8,35,139,
1473469,17,6,2,0,2,0,0,0,0,0,,0,8,35,139,
1473469,17,7,1,0,1,0,0,0,0,0,,0,8,35,139,
1473469,18,1,4,0,4,0,0,0,0,0,,0,8,35,136,
1473469,18,2,1,0,1,0,0,0,0,0,,0,8,35,136,
1473469,18,3,4,0,4,0,0,0,0,0,,0,8,33,136,
1473469,18,4,1,0,1,0,0,0,0,0,,0,8,33,136,
1473469,18,5,4,0,4,0,0,0,0,0,,0,8,35,136,
1473469,18,6,0,1,1,1,0,0,0,0,,0,8,35,136,
1473469,18,7,0,1,1,0,0,0,1,0,,0,8,35,136,
1473469,19,1,0,1,1,1,0,0,0,0,,0,8,35,139,
1473469,19,2,0,0,0,0,0,0,0,0,,0,8,35,139,
1473469,19,3,0,1,1,1,0,0,0,0,,0,8,35,139,
1473469,19,4,0,1,1,1,0,0,0,0,,0,8,35,139,
1473469,19,5,0,1,1,1,0,0,0,0,,0,8,35,139,
1473469,19,6,1,1,2,0,1,0,0,0,,0,8,35,139,
1473469,19,7,4,0,4,0,0,0,0,0,,0,8,33,139,
1473469,19,8,6,0,6,0,0,0,0,0,,0,8,33,139,
1473469,19,9,1,0,1,0,0,0,0,0,,0,8,33,139,
1473469,19,10,1,0,1,0,0,0,0,0,,0,8,35,139,
1473469,19,11,1,0,1,0,0,0,0,0,,0,8,33,139,
1473469,0,1,0,0,0,0,0,0,0,0,,1,7,11,36,
1473469,0,2,0,0,0,0,0,0,0,0,,0,7,11,36,
1473469,0,3,0,0,0,0,0,0,0,0,,0,7,11,36,
1473469,0,4,0,1,1,0,0,0,1,0,,0,7,11,36,
1473469,0,5,0,0,0,0,0,0,0,0,,0,7,13,36,
1473469,0,6,1,0,1,0,0,0,0,0,,0,7,13,36,
1473469,1,1,6,0,6,0,0,0,0,0,,0,7,13,169,
1473469,1,2,1,0,1,0,0,0,0,0,,0,7,13,169,
1473469,1,3,6,0,6,0,0,0,0,0,,0,7,11,169,
1473469,1,4,1,0,1,0,0,0,0,0,,0,7,11,169,
1473469,1,5,0,0,0,0,0,0,0,0,,0,7,13,169,
1473469,1,6,0,0,0,0,0,0,0,0,,0,7,13,169,
1473469,2,1,0,0,0,0,0,0,0,0,,0,7,11,36,
1473469,2,2,0,1,1,1,0,0,0,0,,0,7,11,36,
1473469,2,3,4,0,4,0,0,0,0,0,,0,7,11,36,
1473469,2,4,6,0,6,0,0,0,0,0,,0,7,11,36,
1473469,2,5,4,0,4,0,0,0,0,0,,0,7,11,36,
1473469,2,6,0,1,1,1,0,0,0,0,,0,7,11,36,
1473469,2,7,2,0,2,0,0,0,0,0,,0,7,11,36,
1473469,2,8,1,0,1,0,0,0,0,0,,0,7,11,36,
1473469,3,1,1,0,1,0,0,0,0,0,,0,7,11,169,
1473469,3,2,6,0,6,0,0,0,0,0,,0,7,13,169,
1473469,3,3,1,0,1,0,0,0,0,0,,0,7,13,169,
1473469,3,4,0,0,0,0,0,0,0,0,,0,7,11,169,
1473469,3,5,1,0,1,0,0,0,0,0,,0,7,11,169,
1473469,3,6,1,0,1,0,0,0,0,0,,0,7,13,169,
1473469,4,1,0,0,0,0,0,0,0,0,,0,7,13,106,
1473469,4,2,0,0,0,0,0,0,0,0,,0,7,13,106,
1473469,4,3,4,0,4,0,0,0,0,0,,0,7,13,106,
1473469,4,4,0,0,0,0,0,0,0,0,,0,7,13,106,
1473469,4,5,0,0,0,0,0,0,0,0,,0,7,13,106,
1473469,4,6,1,0,1,0,0,0,0,0,,0,7,13,106,
1473469,5,1,4,0,4,0,0,0,0,0,,0,7,13,34,
1473469,5,2,6,0,6,0,0,0,0,0,,0,7,13,34,
1473469,5,3,0,1,1,0,1,0,0,0,,0,7,13,34,
1473469,5,4,0,0,0,0,0,0,0,1,retired hurt,0,7,13,34,13.0
1473469,5,5,0,0,0,0,0,0,0,0,,0,7,14,34,
1473469,5,6,0,0,0,0,0,0,0,0,,0,7,14,34,
1473469,5,7,2,0,2,0,0,0,0,0,,0,7,14,34,
1473469,6,1,1,0,1,0,0,0,0,0,,0,7,11,32,
1473469,6,2,0,0,0,0,0,0,0,0,,0,7,14,32,
1473469,6,3,1,0,1,0,0,0,0,0,,0,7,14,32,
1473469,6,4,0,0,0,0,0,0,0,0,,0,7,11,32,
1473469,6,5,0,0,0,0,0,0,0,0,,0,7,11,32,
1473469,6,6,0,0,0,0,0,0,0,0,,0,7,11,32,
1473469,7,1,0,0,0,0,0,0,0,0,,0,7,14,38,
1473469,7,2,0,0,0,0,0,0,0,0,,0,7,14,38,
1473469,7,3,4,0,4,0,0,0,0,0,,0,7,14,38,
1473469,7,4,0,0,0,0,0,0,0,0,,0,7,14,38,
1473469,7,5,1,0,1,0,0,0,0,0,,0,7,14,38,
1473469,7,6,6,0,6,0,0,0,0,0,,0,7,11,38,
1473469,8,1,0,0,0,0,0,0,0,1,bowled,0,7,14,32,14.0
1473469,8,2,0,0,0,0,0,0,0,0,,0,7,95,32,
1473469,8,3,1,0,1,0,0,0,0,0,,0,7,95,32,
1473469,8,4,4,0,4,0,0,0,0,0,,0,7,11,32,
1473469,8,5,0,0,0,0,0,0,0,0,,0,7,11,32,
1473469,8,6,1,0,1,0,0,0,0,0,,0,7,11,32,
1473469,9,1,0,0,0,0,0,0,0,0,,0,7,11,33,
1473469,9,2,6,0,6,0,0,0,0,0,,0,7,11,33,
1473469,9,3,1,0,1,0,0,0,0,0,,0,7,11,33,
1473469,9,4,4,0,4,0,0,0,0,0,,0,7,95,33,
1473469,9,5,1,0,1,0,0,0,0,0,,0,7,95,33,
1473469,9,6,0,0,0,0,0,0,0,0,,0,7,11,33,
1473469,10,1,1,0,1,0,0,0,0,0,,0,7,95,38,
1473469,10,2,0,0,0,0,0,0,0,0,,0,7,11,38,
1473469,10,3,1,0,1,0,0,0,0,0,,0,7,11,38,
1473469,10,4,1,0,1,0,0,0,0,0,,0,7,95,38,
1473469,10,5,0,0,0,0,0,0,0,0,,0,7,11,38,
1473469,10,6,1,0,1,0,0,0,0,0,,0,7,11,38,
1473469,11,1,1,0,1,0,0,0,0,0,,0,7,11,106,
1473469,11,2,1,0,1,0,0,0,0,0,,0,7,95,106,
1473469,11,3,1,0,1,0,0,0,0,0,,0,7,11,106,
1473469,11,4,1,0,1,0,0,0,0,0,,0,7,95,106,
1473469,11,5,1,0,1,0,0,0,0,0,,0,7,11,106,
1473469,11,6,1,0,1,0,0,0,0,0,,0,7,95,106,
1473469,12,1,4,0,4,0,0,0,0,0,,0,7,95,169,
1473469,12,2,0,0,0,0,0,0,0,0,,0,7,95,169,
1473469,12,3,1,0,1,0,0,0,0,0,,0,7,95,169,
1473469,12,4,1,0,1,0,0,0,0,0,,0,7,11,169,
1473469,12,5,1,0,1,0,0,0,0,0,,0,7,95,169,
1473469,12,6,0,0,0,0,0,0,0,0,,0,7,11,169,
1473469,13,1,1,0,1,0,0,0,0,0,,0,7,95,38,
1473469,13,2,0,0,0,0,0,0,0,1,caught,0,7,11,38,11.0
1473469,13,3,1,0,1,0,0,0,0,0,,0,7,15,38,
1473469,13,4,1,0,1,0,0,0,0,0,,0,7,95,38,
1473469,13,5,1,0,1,0,0,0,0,0,,0,7,15,38,
1473469,13,6,1,0,1,0,0,0,0,0,,0,7,95,38,
1473469,14,1,6,0,6,0,0,0,0,0,,0,7,95,32,
1473469,14,2,4,0,4,0,0,0,0,0,,0,7,95,32,
1473469,14,3,0,1,1,0,0,1,0,0,,0,7,95,32,
1473469,14,4,1,0,1,0,0,0,0,0,,0,7,15,32,
1473469,14,5,0,0,0,0,0,0,0,0,,0,7,95,32,
1473469,14,6,4,0,4,0,0,0,0,0,,0,7,95,32,
1473469,15,1,1,0,1,0,0,0,0,0,,0,7,15,38,
1473469,15,2,6,0,6,0,0,0,0,0,,0,7,95,38,
1473469,15,3,4,0,4,0,0,0,0,0,,0,7,95,38,
1473469,15,4,1,0,1,0,0,0,0,0,,0,7,95,38,
1473469,15,5,0,0,0,0,0,0,0,0,,0,7,15,38,
1473469,15,6,1,0,1,0,0,0,0,0,,0,7,15,38,
1473469,16,1,1,0,1,0,0,0,0,0,,0,7,15,106,
1473469,16,2,1,0,1,0,0,0,0,0,,0,7,95,106,
1473469,16,3,6,0,6,0,0,0,0,0,,0,7,15,106,
1473469,16,4,0,0,0,0,0,0,0,0,,0,7,15,106,
1473469,16,5,1,0,1,0,0,0,0,0,,0,7,15,106,
1473469,16,6,4,0,4,0,0,0,0,0,,0,7,95,106,
1473469,17,1,1,0,1,0,0,0,0,0,,0,7,15,36,
1473469,17,2,1,0,1,0,0,0,0,0,,0,7,95,36,
1473469,17,3,1,0,1,0,0,0,0,0,,0,7,15,36,
1473469,17,4,0,0,0,0,0,0,0,1,lbw,0,7,95,36,95.0
1473469,17,5,4,0,4,0,0,0,0,0,,0,7,16,36,
1473469,17,6,1,0,1,0,0,0,0,0,,0,7,16,36,
1473469,18,1,0,1,1,1,0,0,0,0,,0,7,16,106,
1473469,18,2,1,0,1,0,0,0,0,0,,0,7,16,106,
1473469,18,3,2,0,2,0,0,0,0,0,,0,7,15,106,
1473469,18,4,6,0,6,0,0,0,0,0,,0,7,15,106,
1473469,18,5,1,0,1,0,0,0,0,0,,0,7,15,106,
1473469,18,6,2,0,2,0,0,0,0,0,,0,7,16,106,
1473469,18,7,1,0,1,0,0,0,0,0,,0,7,16,106,
1473469,19,1,1,0,1,0,0,0,0,0,,0,7,16,36,
1473469,19,2,1,0,1,0,0,0,0,0,,0,7,15,36,
1473469,19,3,2,0,2,0,0,0,0,0,,0,7,16,36,
1473469,19,4,2,0,2,0,0,0,0,0,,0,7,16,36,
1473469,19,5,1,0,1,0,0,0,0,0,,0,7,16,36,
1473469,19,6,1,0,1,0,0,0,0,1,run out,0,7,15,36,15.0
1473469,0,1,0,0,0,0,0,0,0,0,,0,7,16,36,
1473469,0,2,4,0,4,0,0,0,0,0,,0,7,16,36,
1473469,0,3,1,0,1,0,0,0,0,0,,0,7,16,36,
1473469,0,4,4,1,5,0,1,0,0,0,,0,7,14,36,
1473469,0,5,0,0,0,0,0,0,0,1,run out,0,7,14,36,14.0
1473469,0,6,1,0,1,0,0,0,0,1,run out,0,7,16,36,11.0
1473469,0,1,2,0,2,0,0,0,0,0,,1,8,31,139,
1473469,0,2,4,0,4,0,0,0,0,0,,0,8,31,139,
1473469,0,3,1,0,1,0,0,0,0,0,,0,8,31,139,
1473469,0,4,6,0,6,0,0,0,0,0,,0,8,33,139,
1473466,0,1,1,0,1,0,0,0,0,0,,0,5,65,36,
1473466,0,2,0,0,0,0,0,0,0,0,,0,5,81,36,
1473466,0,3,4,0,4,0,0,0,0,0,,0,5,81,36,
1473466,0,4,4,0,4,0,0,0,0,0,,0,5,81,36,
1473466,0,5,0,0,0,0,0,0,0,0,,0,5,81,36,
1473466,0,6,0,1,1,1,0,0,0,0,,0,5,81,36,
1473466,0,7,1,0,1,0,0,0,0,0,,0,5,81,36,
1473466,1,1,1,0,1,0,0,0,0,0,,0,5,81,169,
1473466,1,2,1,0,1,0,0,0,0,0,,0,5,65,169,
1473466,1,3,0,0,0,0,0,0,0,0,,0,5,81,169,
1473466,1,4,0,0,0,0,0,0,0,0,,0,5,81,169,
1473466,1,5,6,0,6,0,0,0,0,0,,0,5,81,169,
1473466,1,6,1,0,1,0,0,0,0,0,,0,5,81,169,
1473466,2,1,4,0,4,0,0,0,0,0,,0,5,81,36,
1473466,2,2,1,0,1,0,0,0,0,0,,0,5,81,36,
1473466,2,3,4,0,4,0,0,0,0,0,,0,5,65,36,
1473466,2,4,6,0,6,0,0,0,0,0,,0,5,65,36,
1473466,2,5,0,0,0,0,0,0,0,0,,0,5,65,36,
1473466,2,6,4,0,4,0,0,0,0,0,,0,5,65,36,
1473466,3,1,1,0,1,0,0,0,0,0,,0,5,81,169,
1473466,3,2,0,0,0,0,0,0,0,0,,0,5,65,169,
1473466,3,3,0,0,0,0,0,0,0,0,,0,5,65,169,
1473466,3,4,1,0,1,0,0,0,0,0,,0,5,65,169,
1473466,3,5,0,0,0,0,0,0,0,0,,0,5,81,169,
1473466,3,6,4,0,4,0,0,0,0,0,,0,5,81,169,
1473466,4,1,1,0,1,0,0,0,0,0,,0,5,65,34,
1473466,4,2,0,0,0,0,0,0,0,0,,0,5,81,34,
1473466,4,3,0,0,0,0,0,0,0,0,,0,5,81,34,
1473466,4,4,1,0,1,0,0,0,0,0,,0,5,81,34,
1473466,4,5,0,0,0,0,0,0,0,0,,0,5,65,34,
1473466,4,6,0,0,0,0,0,0,0,1,lbw,0,5,65,34,65.0
1473466,5,1,4,0,4,0,0,0,0,0,,0,5,81,169,
1473466,5,2,0,0,0,0,0,0,0,0,,0,5,81,169,
1473466,5,3,1,0,1,0,0,0,0,0,,0,5,81,169,
1473466,5,4,6,0,6,0,0,0,0,0,,0,5,68,169,
1473466,5,5,0,1,1,1,0,0,0,0,,0,5,68,169,
1473466,5,6,0,0,0,0,0,0,0,0,,0,5,68,169,
1473466,5,7,0,0,0,0,0,0,0,0,,0,5,68,169,
1473466,6,1,0,2,2,1,0,0,0,0,,0,5,81,34,
1473466,6,2,4,0,4,0,0,0,0,0,,0,5,68,34,
1473466,6,3,0,0,0,0,0,0,0,0,,0,5,68,34,
1473466,6,4,0,0,0,0,0,0,0,0,,0,5,68,34,
1473466,6,5,1,0,1,0,0,0,0,0,,0,5,68,34,
1473466,6,6,6,0,6,0,0,0,0,0,,0,5,81,34,
1473466,6,7,1,0,1,0,0,0,0,0,,0,5,81,34,
1473466,7,1,1,0,1,0,0,0,0,0,,0,5,81,38,
1473466,7,2,0,0,0,0,0,0,0,0,,0,5,68,38,
1473466,7,3,1,0,1,0,0,0,0,0,,0,5,68,38,
1473466,7,4,0,0,0,0,0,0,0,1,bowled,0,5,81,38,81.0
1473466,7,5,4,0,4,0,0,0,0,0,,0,5,67,38,
1473466,7,6,0,0,0,0,0,0,0,0,,0,5,67,38,
1473466,8,1,1,0,1,0,0,0,0,0,,0,5,68,32,
1473466,8,2,6,0,6,0,0,0,0,0,,0,5,67,32,
1473466,8,3,1,0,1,0,0,0,0,0,,0,5,67,32,
1473466,8,4,0,0,0,0,0,0,0,0,,0,5,68,32,
1473466,8,5,1,0,1,0,0,0,0,0,,0,5,68,32,
1473466,8,6,0,0,0,0,0,0,0,0,,0,5,67,32,
1473466,9,1,4,0,4,0,0,0,0,0,,0,5,68,38,
1473466,9,2,1,0,1,0,0,0,0,0,,0,5,68,38,
1473466,9,3,0,0,0,0,0,0,0,0,,0,5,67,38,
1473466,9,4,1,0,1,0,0,0,0,0,,0,5,67,38,
1473466,9,5,0,0,0,0,0,0,0,0,,0,5,68,38,
1473466,9,6,0,0,0,0,0,0,0,0,,0,5,68,38,
1473466,10,1,1,0,1,0,0,0,0,0,,0,5,67,32,
1473466,10,2,4,0,4,0,0,0,0,0,,0,5,68,32,
1473466,10,3,0,0,0,0,0,0,0,0,,0,5,68,32,
1473466,10,4,0,0,0,0,0,0,0,0,,0,5,68,32,
1473466,10,5,1,0,1,0,0,0,0,0,,0,5,68,32,
1473466,10,6,4,0,4,0,0,0,0,0,,0,5,67,32,
1473466,11,1,0,0,0,0,0,0,0,0,,0,5,68,106,
1473466,11,2,4,0,4,0,0,0,0,0,,0,5,68,106,
1473466,11,3,0,1,1,1,0,0,0,0,,0,5,68,106,
1473466,11,4,0,1,1,0,0,0,1,0,,0,5,68,106,
1473466,11,5,1,0,1,0,0,0,0,0,,0,5,67,106,
1473466,11,6,1,0,1,0,0,0,0,0,,0,5,68,106,
1473466,11,7,6,0,6,0,0,0,0,0,,0,5,67,106,
1473466,12,1,6,0,6,0,0,0,0,0,,0,5,68,34,
1473466,12,2,4,0,4,0,0,0,0,0,,0,5,68,34,
1473466,12,3,1,0,1,0,0,0,0,0,,0,5,68,34,
1473466,12,4,4,0,4,0,0,0,0,0,,0,5,67,34,
1473466,12,5,2,0,2,0,0,0,0,0,,0,5,67,34,
1473466,12,6,0,0,0,0,0,0,0,0,,0,5,67,34,
1473466,13,1,0,0,0,0,0,0,0,1,caught,0,5,68,38,68.0
1473466,13,2,0,0,0,0,0,0,0,0,,0,5,69,38,
1473466,13,3,1,0,1,0,0,0,0,0,,0,5,69,38,
1473466,13,4,1,0,1,0,0,0,0,0,,0,5,67,38,
1473466,13,5,1,0,1,0,0,0,0,0,,0,5,69,38,
1473466,13,6,0,0,0,0,0,0,0,0,,0,5,67,38,
1473466,14,1,0,0,0,0,0,0,0,1,caught,0,5,69,34,69.0
1473466,14,2,1,0,1,0,0,0,0,0,,0,5,70,34,
1473466,14,3,6,0,6,0,0,0,0,0,,0,5,67,34,
1473466,14,4,0,0,0,0,0,0,0,0,,0,5,67,34,
1473466,14,5,1,0,1,0,0,0,0,0,,0,5,67,34,
1473466,14,6,0,0,0,0,0,0,0,0,,0,5,70,34,
1473466,15,1,4,0,4,0,0,0,0,0,,0,5,67,38,
1473466,15,2,1,0,1,0,0,0,0,0,,0,5,67,38,
1473466,15,3,1,0,1,0,0,0,0,0,,0,5,70,38,
1473466,15,4,0,0,0,0,0,0,0,0,,0,5,67,38,
1473466,15,5,0,0,0,0,0,0,0,0,,0,5,67,38,
1473466,15,6,2,0,2,0,0,0,0,0,,0,5,67,38,
1473466,16,1,6,0,6,0,0,0,0,0,,0,5,70,106,
1473466,16,2,1,0,1,0,0,0,0,0,,0,5,70,106,
1473466,16,3,4,0,4,0,0,0,0,0,,0,5,67,106,
1473466,16,4,1,0,1,0,0,0,0,0,,0,5,67,106,
1473466,16,5,1,0,1,0,0,0,0,0,,0,5,70,106,
1473466,16,6,0,0,0,0,0,0,0,0,,0,5,67,106,
